path	mean	mean_minus_CI	mean_plus_CI	CI
benchmarking/results/raw/quantum/food-com-recipes-user-interactions_tok_balanced_test_fasttext_5_beta_2_3/results.json	1.5841354707645476	1.575219299946854	1.5930516415822413	0.008916170817693674
benchmarking/results/raw/quantum/amazon-fine-food-reviews_tok_balanced_test_google-bert_bert-base-uncased_3_beta_2_3/results.json	1.577723817974517	1.5716958608193223	1.5837517751297117	0.006027957155194678
benchmarking/results/raw/quantum/huffpost-news_tok_balanced_test_fasttext_3_beta_2_3/results.json	3.07542873070901	3.0692063550717035	3.081651106346316	0.006222375637306123
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_llmrails_ember-v1_3_beta_2_3/results.json	0.9928944545435314	0.937896100992148	1.0478928080949148	0.05499835355138342
benchmarking/results/raw/quantum/food-com-recipes-user-interactions_tok_balanced_test_google-bert_bert-base-uncased_8_beta_2_3/results.json	1.5416030126840987	1.5288761590284285	1.5543298663397689	0.012726853655670273
benchmarking/results/raw/quantum/huffpost-news_tok_balanced_test_llmrails_ember-v1_5_beta_2_3/results.json	2.947498494714668	2.9131715322484575	2.981825457180878	0.03432696246621022
benchmarking/results/raw/quantum/labelled_newscatcher_dataset_tok_balanced_test_google-bert_bert-base-uncased_8_beta_2_3/results.json	1.7158827423831045	1.6715718561816535	1.7601936285845554	0.04431088620145092
benchmarking/results/raw/quantum/amazon-reviews_tok_balanced_test_google-bert_bert-base-uncased_5_beta_2_3/results.json	0.6602364242148154	0.6582315022423768	0.662241346187254	0.0020049219724385977
benchmarking/results/raw/quantum/amazon-reviews_tok_balanced_test_llmrails_ember-v1_8_beta_2_3/results.json	0.4553899320980922	0.44525792278770865	0.46552194140847575	0.010132009310383529
benchmarking/results/raw/quantum/amazon-reviews_tok_balanced_test_llmrails_ember-v1_3_beta_2_3/results.json	0.4529409852364834	0.44569763136290735	0.46018433911005946	0.007243353873576052
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_fasttext_5_beta_2_3/results.json	1.2476707568398253	1.207668340506878	1.2876731731727726	0.04000241633294724
benchmarking/results/raw/quantum/amazon-reviews_tok_balanced_test_llmrails_ember-v1_5_beta_2_3/results.json	0.4529416396274999	0.4451562403606792	0.4607270388943206	0.007785399266820723
benchmarking/results/raw/quantum/huffpost-news_tok_balanced_test_fasttext_8_beta_2_3/results.json	3.0701170675504077	3.0617498038935764	3.078484331207239	0.008367263656831148
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_fasttext_3_beta_2_3/results.json	1.2940293202783637	1.2679187286284108	1.3201399119283166	0.026110591649952903
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_llmrails_ember-v1_8_beta_2_3/results.json	1.0089828271963932	0.9546228977845977	1.0633427566081886	0.054359929411795446
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_google-bert_bert-base-uncased_3_beta_2_3/results.json	1.2914302525034347	1.2785329667618914	1.304327538244978	0.01289728574154335
benchmarking/results/raw/quantum/amazon-fine-food-reviews_tok_balanced_test_llmrails_ember-v1_5_beta_2_3/results.json	1.4457328581082585	1.4134127776901049	1.478052938526412	0.032320080418153554
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_google-bert_bert-base-uncased_5_beta_2_3/results.json	1.1836979738403115	1.1536964823163183	1.2136994653643047	0.030001491523993225
benchmarking/results/raw/quantum/huffpost-news_tok_balanced_test_llmrails_ember-v1_8_beta_2_3/results.json	2.88759640277779	2.8419012478367955	2.9332915577187846	0.0456951549409944
benchmarking/results/raw/quantum/amazon-fine-food-reviews_tok_balanced_test_llmrails_ember-v1_3_beta_2_3/results.json	1.4444388912449913	1.4122691884079728	1.4766085940820097	0.03216970283701843
benchmarking/results/raw/quantum/amazon-fine-food-reviews_tok_balanced_test_fasttext_8_beta_2_3/results.json	1.5626105962798889	1.5488973467943628	1.576323845765415	0.013713249485526187
benchmarking/results/raw/quantum/food-com-recipes-user-interactions_tok_balanced_test_fasttext_3_beta_2_3/results.json	1.589043693931407	1.5817213900296503	1.5963659978331637	0.0073223039017566455
benchmarking/results/raw/quantum/labelled_newscatcher_dataset_tok_balanced_test_google-bert_bert-base-uncased_5_beta_2_3/results.json	1.7858086741887604	1.753882965659071	1.8177343827184498	0.03192570852968945
benchmarking/results/raw/quantum/ag_news_tok_balanced_test_fasttext_8_beta_2_3/results.json	1.2206915240078229	1.170272276227925	1.2711107717877208	0.050419247779898
